Title	Venue	Year	Authors
Extending Ordinary Inheritance Schemes to Include Generalization.	OOPSLA	1989	["Claus H. Pedersen"]
Programming with Explicit Metaclasses in Smalltalk-80.	OOPSLA	1989	["Jean-Pierre Briot", "Pierre Cointe"]
A Denotational Semantics of Inheritance and its Correctness.	OOPSLA	1989	["William R. Cook", "Jens Palsberg"]
Static Type Inference for Parametric Classes.	OOPSLA	1989	["Atsushi Ohori", "Peter Buneman"]
Interfaces for Strongly-Typed Object-Oriented Programming.	OOPSLA	1989	["Peter S. Canning", "William R. Cook", "Walter L. Hill", "Walter G. Olthoff"]
Panel on Transactions in Object-Oriented Systems.	OOPSLA	1989	["Stanley B. Zdonik", "Toby Bloom", "David W. Stemple", "Jeannette M. Wing"]
Objects in their Eyes (Panel).	OOPSLA	1989	["Esther Dyson", "Bertrand Meyer", "Daniel Weinreb", "William N. Joy"]
Panel: From Prototype to Product?	OOPSLA	1989	["Ken Auer", "Theodore C. Goldstein", "S. Sridhar", "Tom Love", "Dave A. Thomas"]
Panel: Inheritance: Can We Have Our Cake and Eat it, Too?	OOPSLA	1989	["J. Eliot B. Moss", "Ralf Johnson", "Alan Snyder", "David W. Stemple", "David Ungar"]
Panel: Using Ada within an Object-Oriented Software Development Paradigm.	OOPSLA	1989	["Steve Nies", "Grady Booch", "Richard P. Simonian", "Ed Harris"]
Panel: Architectural Alternatives for Object-Oriented Database Management.	OOPSLA	1989	["Alan Purdy", "Jeff Sutherland", "Mike Caruso", "Tom Atwood", "Tim Andrews", "Jacob Stein"]
Panel: Object-Oriented Technologies and the Software Industrial Revolution - Necessary But Not Sufficient.	OOPSLA	1989	["Brad Cox", "Bruce Martin", "Nate Edwards", "John Morrison", "Ried Philips"]
Panel: Object-Oriented Languages: Premises and Promises.	OOPSLA	1989	["Daniel G. Bobrow", "L. Peter Deutsch", "Gregor Kiczales", "Bjarne Stroustrup"]
Conference on Object-Oriented Programming: Systems, Languages, and Applications (OOPSLA'89), New Orleans, Louisiana, USA, October 1-6, 1989, Proceedings.		1989	["George Bosworth"]
Tenuring Policies for Generation-Based Storage Reclamation.	OOPSLA	1988	["David Ungar", "Frank Jackson"]
TS: An Optimizing Compiler for Smalltalk.	OOPSLA	1988	["Ralph E. Johnson", "Justin O. Graver", "Lawrence W. Zurawski"]
Fast Dispatch Mechanisms for Stock Hardware.	OOPSLA	1988	["John R. Rose"]
A User Interface Toolkit Based on Graphical Objects and Constraints.	OOPSLA	1988	["Pedro A. Szekely", "Brad A. Myers"]
ET++ - An Object-Oriented Application Framework in C++.	OOPSLA	1988	["Andr\u00e9 Weinand", "Erich Gamma", "Rudolph Marty"]
Transportable Applications Environment (TAE) Plus Experiences in "Object"-ively Modernizing a User Interface Environment.	OOPSLA	1988	["Martha R. Szczur", "Philip Miller"]
An Integrated Color Smalltalk-80 System.	OOPSLA	1988	["Rebecca Wirfs-Brock"]
A Smalltalk Window System Based on Constraints.	OOPSLA	1988	["Danny Epstein", "Wilf R. LaLonde"]
Configuring Stand-Alone Smalltalk-80 Applications.	OOPSLA	1988	["S. Sridhar"]
Building a Backtracking Facility in Smalltalk Without Kernel Support.	OOPSLA	1988	["Wilf R. LaLonde", "Mark Van Gulik"]
An Overview of Modular Smalltalk.	OOPSLA	1988	["Allen Wirfs-Brock", "Brian Wilkerson"]
Orwell - A Configuration Management System for Team Programming.	OOPSLA	1988	["Dave A. Thomas", "Kent Johnson"]
Integrating an Object-Oriented Programming System with a Database System.	OOPSLA	1988	["Won Kim", "Nat Ballou", "Hong-Tai Chou", "Jorge F. Garza", "Darrell Woelk", "Jay Banerjee"]
A Performance Comparison of Object and Relational Databases Using the Sun Benchmark.	OOPSLA	1988	["Joshua Duhl", "Craig Damon"]
Intensional Concepts in an Object Database Model.	OOPSLA	1988	["David Beech"]
Fabrik: A Visual Programming Environment.	OOPSLA	1988	["Dan Ingalls", "Scott Wallace", "Yu-Ying Chow", "Frank Ludolph", "Ken Doyle"]
GraphTrace - Understanding Object-Oriented Systems Using Concurrently Animated Views.	OOPSLA	1988	["Michael F. Kleyn", "Paul C. Gingrich"]
AVANCE: An Object Management System.	OOPSLA	1988	["Anders Bj\u00f6rnerstedt", "Stefan Britts"]
An Interactive Environment for Object-Oriented Music Composition and Sound Synthesis.	OOPSLA	1988	["C. A. Scaletti", "Ralph E. Johnson"]
A Smalltalk Implementation of an Intelligent Operator's Associate.	OOPSLA	1988	["Kenneth S. Rubin", "Patricia M. Jones", "Christine M. Mitchell", "Theodore C. Goldstein"]
Process Management and Exception Handling in Multiprocessor Operating Systems.	OOPSLA	1988	["Vincent F. Russo", "Gary Johnston", "Roy H. Campbell"]
An Object-Oriented Framework of Pattern Recognition Systems.	OOPSLA	1988	["Norihiko Yoshida", "Kouji Hino"]
Data Abstraction Mechanisms in SINA/ST.	OOPSLA	1988	["Mehmet Aksit", "Anand R. Tripathi"]
Using Tuple Space Communication in Distributed Object-Oriented Languages.	OOPSLA	1988	["Satoshi Matsuoka", "Satoru Kawai"]
Controlling Propagation of Operations Using Attributes on Relations.	OOPSLA	1988	["James E. Rumbaugh"]
How To Invent Distributed Implementation Schemes of an Object-Based Concurrent Language: A Transformational Approach.	OOPSLA	1988	["Etsuya Shibayama"]
Reflection in an Object-Oriented Concurrent Language.	OOPSLA	1988	["Takuo Watanabe", "Akinori Yonezawa"]
An Execution Model for Distributed Object-Oriented Computation.	OOPSLA	1988	["Edward H. Bensley", "Thomas J. Brando", "Myra Jean Prelle"]
Object-Oriented Programming: An Objective Sense of Style.	OOPSLA	1988	["Karl J. Lieberherr", "Ian M. Holland", "Arthur J. Riel"]
Transformation of Data Flow Analysis Models to Object-Oriented Design.	OOPSLA	1988	["Bruno Alabiso"]
Panel: Treaty of Orlando Revisited.	OOPSLA	1988	["David Ungar", "Henry Lieberman", "Lynn Andrea Stein", "Daniel Halbert"]
Panel: Object-Oriented Knowledge-Based Software Maintenance.	OOPSLA	1988	["Rao V. Mikkilineni", "W. T. Tsai", "Gordon Kotik", "Mohammad A. Ketabchi", "Gerhard Fischer"]
Panel: Experiences with Reusability.	OOPSLA	1988	["Kent Beck", "Raghu Raghavan", "Wilf R. LaLonde", "Daniel Weinreb"]
Panel: OOP in Business.	OOPSLA	1988	["Jeff McKenna", "Jim Anderson", "Rae Conrad", "Karen Norby", "Gregory Powell", "Roy Smith"]
Panel: Teaching OOP.	OOPSLA	1988	["Dan Shafer", "David A. Wilson", "Jeff McKenna", "John R. Pugh", "Adele Goldberg"]
Conference on Object-Oriented Programming Systems, Languages, and Applications (OOPSLA'88), San Diego, California, USA, September 25-30, 1988, Proceedings.		1988	["Norman K. Meyrowitz"]
Use of Object-Oriented Programming in a Time Series Analysis System.	OOPSLA	1987	["R. K. Kerr", "D. B. Percival"]
Teaching Object-Oriented Programming with the KEE System.	OOPSLA	1987	["Renate Kempf", "Marilyn Stelzner"]
Parallel Programming in a Virtual Object Space.	OOPSLA	1987	["Steven Lucco"]
Mentat: An Object-Oriented Macro Data Flow System.	OOPSLA	1987	["Andrew S. Grimshaw", "Jane W.-S. Liu"]
Constraint Hierarchies.	OOPSLA	1987	["Alan Borning", "Robert Duisberg", "Bj\u00f8rn N. Freeman-Benson", "Axel Kramer", "Michael Woolf"]
An Object-Oriented Design System Shell.	OOPSLA	1987	["Jim Diederich", "Jack Milton"]
An Object-Oriented Framework for Interactive Data Graphics.	OOPSLA	1987	["Robert L. Young"]
The Trellis Programming Environment.	OOPSLA	1987	["Patrick D. O'Brien", "Daniel C. Halbert", "Michael F. Kilian"]
A Pragmatic System for Shared Persistent Objects.	OOPSLA	1987	["Thomas Merrow", "Jane Laursen"]
Class Modification in the GemStone Object-Oriented DBMS.	OOPSLA	1987	["D. Jason Penney", "Jacob Stein"]
Composite Object Support in an Object-Oriented Database System.	OOPSLA	1987	["Won Kim", "Jay Banerjee", "Hong-Tai Chou", "Jorge F. Garza", "Darrell Woelk"]
An Information System Based on Distributed Objects.	OOPSLA	1987	["Michael A. Caplinger"]
Delegation Is Inheritance.	OOPSLA	1987	["Lynn Andrea Stein"]
Concepts and Experiments in Computational Reflection.	OOPSLA	1987	["Pattie Maes"]
Metaclasses are First Class: the ObjVlisp Model.	OOPSLA	1987	["Pierre Cointe"]
Dimensions of Object-Based Language Design.	OOPSLA	1987	["Peter Wegner"]
Object Oriented Development in an Industrial Environment.	OOPSLA	1987	["Ivar Jacobson"]
Using Objects To Design and Build Radar ESM Systems.	OOPSLA	1987	["Brian M. Barry", "John R. Altoft", "Dave A. Thomas", "Mike Wilson"]
Object-Oriented Programming in Smalltalk and ADA.	OOPSLA	1987	["Ed Seidewitz"]
Experience with CommonLoops.	OOPSLA	1987	["James Kempf", "Warren Harris", "Roy D'Souza", "Alan Snyder"]
Self: The Power of Simplicity.	OOPSLA	1987	["David Ungar", "Randall B. Smith"]
Active Objects in Hybrid.	OOPSLA	1987	["Oscar Nierstrasz"]
MELDing Data Flow and Object-Oriented Programming.	OOPSLA	1987	["Gail E. Kaiser", "David Garlan"]
Modules and Type Checking in PL/LL.	OOPSLA	1987	["Lars-Erik Thorelli"]
CLAM - an Open System for Graphical User Interfaces.	OOPSLA	1987	["Lisa A. Call", "David L. Cohrs", "Barton P. Miller"]
Painless Panes for Smalltalk Windows.	OOPSLA	1987	["James H. Alexander"]
Logical Composition of Object-Oriented Interfaces.	OOPSLA	1987	["Mark Grossman", "Raimund K. Ege"]
ManiplIcons in ThinkerToy.	OOPSLA	1987	["Steven H. Gutfreund"]
The Design and Implementation of Distributed Smalltalk.	OOPSLA	1987	["John K. Bennett"]
Transparent Forwarding: First Steps.	OOPSLA	1987	["Paul L. McCullough"]
Retrofitting Objects.	OOPSLA	1987	["Robert E. Filman"]
BrouHaHa - A Portable Smalltalk Interpreter.	OOPSLA	1987	["Eliot Miranda"]
INSIST: Interactive Simulation in Smalltalk.	OOPSLA	1987	["Pieter S. van der Meulen"]
Opus: A Smalltalk Production System.	OOPSLA	1987	["Jane Laursen", "Robert G. Atkinson"]
OTM: Applying Objects to Tasks.	OOPSLA	1987	["John Hogg", "Steven Weiser"]
Some Experiments In Object-Oriented Simulation.	OOPSLA	1987	["Jean B\u00e9zivin"]
Experience and Evolution of ConcurrentSmalltalk.	OOPSLA	1987	["Yasuhiko Yokote", "Mario Tokoro"]
RAPID: Prototyping Control Panel Interfaces.	OOPSLA	1987	["Karl Freburger"]
Producer: A Tool for Translating Smalltalk-80 to Objective-C.	OOPSLA	1987	["Brad J. Cox", "Kurt J. Schmucker"]
Combining Language and Database Advances in an Object-Oriented Development Environment.	OOPSLA	1987	["Tim Andrews", "Craig Harris"]
Issues in the Design of Object-Oriented Database Programming Languages.	OOPSLA	1987	["Toby Bloom", "Stanley B. Zdonik"]
Intermedia: A Case Study of the Differences Between Relational and Object-Oriented Database Systems.	OOPSLA	1987	["Karen E. Smith", "Stanley B. Zdonik"]
Relations as Semantic Constructs in an Object-Oriented Language.	OOPSLA	1987	["James E. Rumbaugh"]
A Law-Based Approach to Object-Oriented Programming.	OOPSLA	1987	["Naftaly H. Minsky", "David Rozenshtein"]
Conference on Object-Oriented Programming Systems, Languages, and Applications (OOPSLA'87), Orlando, Florida, USA, October 4-8, 1987, Proceedings.		1987	["Norman K. Meyrowitz"]
Object-Oriented Programming with Flavors.	OOPSLA	1986	["David A. Moon"]
An Introduction to Trellis/Owl.	OOPSLA	1986	["Craig Schaffert", "Topher Cooper", "Bruce Bullis", "Mike Killian", "Carrie Wilpolt"]
CommonLoops: Merging Lisp and Object-Oriented Programming.	OOPSLA	1986	["Daniel G. Bobrow", "Kenneth M. Kahn", "Gregor Kiczales", "Larry Masinter", "Mark Stefik", "Frank Zdybel"]
Oaklisp: an Object-Oriented Scheme with First Class Types.	OOPSLA	1986	["Kevin J. Lang", "Barak A. Pearlmutter"]
Encapsulation and Inheritance in Object-Oriented Programming Languages.	OOPSLA	1986	["Alan Snyder"]
An Object-Oriented Operating System Interface.	OOPSLA	1986	["Juanita J. Ewing"]
A Probe-Based Monitoring Scheme for an Object-Oriented Distributed Operating System.	OOPSLA	1986	["Partha Dasgupta"]
Mach and Matchmaker: Kernel and Language Support for Object-Oriented Distributed Systems.	OOPSLA	1986	["Michael B. Jones", "Richard F. Rashid"]
Object Structure in the Emerald System.	OOPSLA	1986	["Andrew P. Black", "Norman C. Hutchinson", "Eric Jul", "Henry M. Levy"]
Virtual Memory on a Narrow Machine for an Object-Oriented Language.	OOPSLA	1986	["Ted Kaehler"]
SOAR: Smalltalk Without Bytecodes.	OOPSLA	1986	["A. Dain Samples", "David Ungar", "Paul N. Hilfinger"]
A Third Generation Smalltalk-80 Implementation.	OOPSLA	1986	["Patrick J. Caudill", "Allen Wirfs-Brock"]
Swamp: A Fast Processor for Smalltalk-80.	OOPSLA	1986	["David M. Lewis", "David R. Galloway", "Robert J. Francis", "Brian W. Thomson"]
Quicktalk: A Smalltalk-80 Dialect for Defining Primitive Methods.	OOPSLA	1986	["Mark B. Ballard", "David Maier", "Allen Wirfs-Brock"]
Hurricane: An Optimizing Compiler for Smalltalk.	OOPSLA	1986	["Robert G. Atkinson"]
Virtual Copies - At the Boundary Between Classes and Instances.	OOPSLA	1986	["Sanjay Mittal", "Daniel G. Bobrow", "Kenneth M. Kahn"]
Impulse-86: A Substrate for Object-Oriented Interface Design.	OOPSLA	1986	["Reid G. Smith", "Rick Dinitz", "Paul Barth"]
Experience with Flamingo: A Distributed, Object-Oriented User Interface System.	OOPSLA	1986	["David B. Anderson"]
Intermedia: The Architecture and Construction of an Object-Oriented Hypermedia System and Applications Framework.	OOPSLA	1986	["Norman K. Meyrowitz"]
Building a Timeline Editor from Prefab Parts: The Architecture of an Object-Oriented Application.	OOPSLA	1986	["L. Nancy Garrett", "Karen E. Smith"]
Using Prototypical Objects to Implement Shared Behavior in Object Oriented Systems.	OOPSLA	1986	["Henry Lieberman"]
An Experience with a Prolog-based Object-Oriented Language.	OOPSLA	1986	["Koichi Fukunaga", "Shin'ichi Hirose"]
A Concurrent Object-Oriented Knowledge Representation Language Orient84/K: Its Features and Implementation.	OOPSLA	1986	["Yutaka Ishikawa", "Mario Tokoro"]
Objects in Concurrent Logic Programming Languages.	OOPSLA	1986	["Kenneth M. Kahn", "Eric Dean Tribble", "Mark S. Miller", "Daniel G. Bobrow"]
Object-Oriented Concurrent Programming in ABCL/1.	OOPSLA	1986	["Akinori Yonezawa", "Jean-Pierre Briot", "Etsuya Shibayama"]
An Object-Oriented Architecture for Intelligent Tutoring Systems.	OOPSLA	1986	["Jeffrey Bonar", "Robert K. Cunningham", "Jamie Schultz"]
A Smalltalk System for Algebraic Manipulation.	OOPSLA	1986	["S. Kamal Abdali", "Guy W. Cherry", "Neil Soiffer"]
Petri Net-Based Object-Oriented Modeling of Distributed Systems.	OOPSLA	1986	["Giorgio Bruno", "Alessandro Balsamo"]
The Application Accelerator Illustration System.	OOPSLA	1986	["Michael S. Miller", "Howard Cunningham", "Chan Lee", "Steven R. Vegdahl"]
Virtual Instruments: Object-Oriented Program Synthesis.	OOPSLA	1986	["K. S. Bhaskar", "J. K. Pecol", "James L. Beug"]
Type-Checking Smalltalk.	OOPSLA	1986	["Ralph E. Johnson"]
An Exemplar Based Smalltalk.	OOPSLA	1986	["Wilf R. LaLonde", "Dave A. Thomas", "John R. Pugh"]
The Design and Implementation of ConcurrentSmalltalk.	OOPSLA	1986	["Yasuhiko Yokote", "Mario Tokoro"]
Encapsulators: A New Software Paradigm in Smalltalk-80.	OOPSLA	1986	["Geoffrey A. Pascoe"]
A Simple Technique for Handling Multiple Polymorphism.	OOPSLA	1986	["Daniel H. H. Ingalls"]
Pi: A Case Study in Object-Oriented Programming.	OOPSLA	1986	["Thomas A. Cargill"]
A Diagram for Object-Oriented Programs.	OOPSLA	1986	["Ward Cunningham", "Kent Beck"]
An Object-Oriented Approach to a Large Scientific Application.	OOPSLA	1986	["Jonathan Jacky", "Ira Kalet"]
Language Support for Changeable Large Real Time Systems.	OOPSLA	1986	["Ivar Jacobson"]
Object Oriented Spreadsheets: The Analytic Spreadsheet Package.	OOPSLA	1986	["Kurt W. Piersol"]
Genericity versus Inheritance.	OOPSLA	1986	["Bertrand Meyer"]
Object Identity.	OOPSLA	1986	["Setrag Khoshafian", "George P. Copeland"]
Boolean Classes.	OOPSLA	1986	["David A. McAllester", "Ramin Zabih"]
An Alternative to Subclassing.	OOPSLA	1986	["David Sandberg"]
Augmentation of Object-Oriented Programming by Concepts of Abstract Data Type Theory: The ModPascal Experience.	OOPSLA	1986	["Walter G. Olthoff"]
Design of a Distributed Object Manager for the Smalltalk-80 System.	OOPSLA	1986	["Dominique Decouchant"]
A Distributed Repository for Immutable Persistent Objects.	OOPSLA	1986	["Douglas Wiebe"]
Moving Structures between Smalltalk Images.	OOPSLA	1986	["Steven R. Vegdahl"]
Development of an Object-Oriented DBMS.	OOPSLA	1986	["David Maier", "Jacob Stein", "Allen Otis", "Alan Purdy"]
The Management of Changing Types in an Object-Oriented Database.	OOPSLA	1986	["Andrea H. Skarra", "Stanley B. Zdonik"]
Architectural Support for Object-Oriented Programming - Panel.	OOPSLA	1986	["Ward Cinningham"]
User Interface Frameworks - Panel.	OOPSLA	1986	["Brad Cox", "L. Peter Deutsch", "Lawrence G. Tesler", "Marilyn Setlzner", "Ron Duisberg"]
The Learnability of Object-Oriented Programming Systems - Panel.	OOPSLA	1986	["Tim O'Shea", "Jent Beck", "Dan Halbert", "Kurt J. Schmucker"]
Object-Oriented Programming for Product Development - Panel.	OOPSLA	1986	["Bob Wilhelm", "Peggy Poggio", "Evelyn Van Orden", "Richard Jones", "Hamid Eghbalnia", "Tom Love"]
The Future of Object-Oriented Languages - Panel.	OOPSLA	1986	["Jim Anderson", "Nori Suzuki", "Alan Borning", "Mark Stefik", "Dave A. Thomas", "Henry Lieberman"]
Object-Oriented Programming without an Object-Oriented Language - Panel.	OOPSLA	1986	["Grady Booch", "Ed Seidewitz", "Mike Start", "Donald Firesmith"]
Conference on Object-Oriented Programming Systems, Languages, and Applications (OOPSLA'86), Portland, Oregon, Proceedings.		1986	["Norman K. Meyrowitz"]
