Title	Venue	Year	Authors
Common Properties of Some Multiattribute File Systems.	IEEE Trans. Software Eng.	1979	["W. C. Lin", "Richard C. T. Lee", "David Hung-Chang Du"]
Query Processing in Distributed Database Systems.	IEEE Trans. Software Eng.	1979	["Alan R. Hevner", "S. Bing Yao"]
Concurrency Control and Consistency of Multiple Copies of Data in Distributed INGRES.	IEEE Trans. Software Eng.	1979	["Michael Stonebraker"]
Locking and Deadlock Detection in Distributed Data Bases.	IEEE Trans. Software Eng.	1979	["Daniel A. Menasc\u00e9", "Richard R. Muntz"]
Formal Aspects of Serializability in Database Concurrency Control.	IEEE Trans. Software Eng.	1979	["Philip A. Bernstein", "David W. Shipman", "Wing S. Wong"]
Constructing the Call Graph of a Program.	IEEE Trans. Software Eng.	1979	["Barbara G. Ryder"]
Detection of Data Flow Anomaly Through Program Instrumentation.	IEEE Trans. Software Eng.	1979	["J. C. Huang"]
A Method for Analyzing Loop Programs.	IEEE Trans. Software Eng.	1979	["Richard C. Waters"]
On the Design of a Language for Programming Real-Time Concurrent Processes.	IEEE Trans. Software Eng.	1979	["Henrik Schutz"]
Clusters and Dialogues for Set Implementations.	IEEE Trans. Software Eng.	1979	["Jacob Katzenelson"]
An Experiment in Software Error Data Collection and Analysis.	IEEE Trans. Software Eng.	1979	["Norman F. Schneidewind", "Heinz-Michael Hoffmann"]
Queuing Networks with Random Selection for Service.	IEEE Trans. Software Eng.	1979	["Jeffrey R. Spirn"]
Synthesis: Dreams - Programs.	IEEE Trans. Software Eng.	1979	["Zohar Manna", "Richard J. Waldinger"]
A Decision Model for Closed Queuing Networks.	IEEE Trans. Software Eng.	1979	["Kishor S. Trivedi", "Robert A. Wagner"]
Multidimensional Binary Search Trees in Database Applications.	IEEE Trans. Software Eng.	1979	["Jon Louis Bentley"]
Dual Processor Scheduling with Dynamic Reassignment.	IEEE Trans. Software Eng.	1979	["Shahid H. Bokhari"]
Database Access Control in the Presence of Context Dependent Protection Requirement.	IEEE Trans. Software Eng.	1979	["David K. Hsiao", "Douglas S. Kerr", "Chen-Jen Nee"]
On Legality Assertions in Euclid.	IEEE Trans. Software Eng.	1979	["David B. Wortman"]
A New Strategy for Code Generation - the General-Purpose Optimizing Compiler.	IEEE Trans. Software Eng.	1979	["William H. Harrison"]
A Convention for Explicit Declaration of Environments and Top-Down Refinement of Data.	IEEE Trans. Software Eng.	1979	["Edwin Towster"]
A Designer/Verifiers's Assistant.	IEEE Trans. Software Eng.	1979	["Mark Moriconi"]
Symbolic Evaluation and the Analysis of Programs.	IEEE Trans. Software Eng.	1979	["Thomas E. Cheatham Jr.", "Glenn H. Holloway", "Judy A. Townley"]
A System for Performance Evaluation of Partial Differential Equations Software.	IEEE Trans. Software Eng.	1979	["Ronald F. Boisvert", "John R. Rice", "Elias N. Houstis"]
ALADDIN: Assembly Language Assertion Driven Debugging Interpreter.	IEEE Trans. Software Eng.	1979	["Richard E. Fairley"]
Development and Structure of an X.25 Implementation.	IEEE Trans. Software Eng.	1979	["Gregor von Bochmann", "Joachim Tankoano"]
Distributed Simulation: A Case Study in Design and Verification of Distributed Programs.	IEEE Trans. Software Eng.	1979	["K. Mani Chandy", "Jayadev Misra"]
An Exercise in Automatic Program Verification.	IEEE Trans. Software Eng.	1979	["Wolfgang Polak"]
Conditional Capabilities.	IEEE Trans. Software Eng.	1979	["Kattamuri Ekanadham", "Arthur J. Bernstein"]
Deadlock Detection and Avoidance for Shared Logical Resources.	IEEE Trans. Software Eng.	1979	["David J. Rypka", "Anthony P. Lucido"]
Evaluating and Improving Recursive Descent Parsers.	IEEE Trans. Software Eng.	1979	["Jacques Cohen", "Robin Sitver", "David Auty"]
CSDL: A Conceptual Schema Definition Language for the Design of Data Base Applications.	IEEE Trans. Software Eng.	1979	["Nick Roussopoulos"]
Dynamic Software Science with Applications.	IEEE Trans. Software Eng.	1979	["R. R. Oldehoeft", "Leonard J. Bass"]
Quantitative Estimates of Debugging Requirements.	IEEE Trans. Software Eng.	1979	["Linda M. Ottenstein"]
Tidy Drawings of Trees.	IEEE Trans. Software Eng.	1979	["Charles Wetherell", "Alfred Shannon"]
On Path Cover Problems in Digraphs and Applications to Program Testing.	IEEE Trans. Software Eng.	1979	["Simeon C. Ntafos", "S. Louis Hakimi"]
An Approximate Analytical Method for General Queueing Networks.	IEEE Trans. Software Eng.	1979	["Raymond A. Marie"]
Communication and Synchronization in Distributed Systems.	IEEE Trans. Software Eng.	1979	["Abraham Silberschatz"]
Exception Handling in CLU.	IEEE Trans. Software Eng.	1979	["Barbara Liskov", "Alan Snyder"]
Proving Total Correctness of Parallel Programs.	IEEE Trans. Software Eng.	1979	["Alan F. Babich"]
Review and Revocation of Access Privileges Distributed Through Capabilities.	IEEE Trans. Software Eng.	1979	["Virgil D. Gligor"]
Program Derivation Using Data Types: A Case Study.	IEEE Trans. Software Eng.	1979	["Carlos Jos\u00e9 Pereira de Lucena", "Tarcisio H. C. Pequeno"]
A Case Study in Program Transformation: Translation into Polish.	IEEE Trans. Software Eng.	1979	["Jacques Cohen", "Robin Sitver"]
Object Migration and Authentication.	IEEE Trans. Software Eng.	1979	["Virgil D. Gligor", "Bruce G. Lindsay"]
Compile-Time Analysis of Data List-Format List Correspondences.	IEEE Trans. Software Eng.	1979	["Paul W. Abrahams", "Lori A. Clarke"]
Methods for the Measurement of Memory Utilization and the Improvement of Program Locality.	IEEE Trans. Software Eng.	1979	["Takashi Masuda"]
Throughput Capacity of a Sequence of Queues with Blocking Due to Finite Waiting Room.	IEEE Trans. Software Eng.	1979	["Paul Caseau", "Guy Pujolle"]
Structuring Programs for Efficient Operation in Virtual Memory Systems.	IEEE Trans. Software Eng.	1979	["Anthony L. Barrese", "Stephen D. Shapiro"]
Analysis of Closed Queuing Networks with Periodic Servers.	IEEE Trans. Software Eng.	1979	["Gaston H. Gonnet", "David E. Morgan"]
Random Injection Control of Multiprogramming in Virtual Memory.	IEEE Trans. Software Eng.	1978	["Erol Gelenbe", "Alain Kurinckx"]
Database Skeleton and Its Application to Logical Database Synthesis.	IEEE Trans. Software Eng.	1978	["Shi-Kuo Chang", "Wu-Haung Cheng"]
Database Skeleton and Its Application to Fuzzy Query Translation.	IEEE Trans. Software Eng.	1978	["Shi-Kuo Chang", "Jyh-Sheng Ke"]
Dynamic Syntax Specification Using Grammar Forms.	IEEE Trans. Software Eng.	1978	["Seymour Ginsburg", "Erica M. Rounds"]
Implementation of a Capability-Based Data Abstraction.	IEEE Trans. Software Eng.	1978	["Marvin V. Zelkowitz", "Howard J. Larsen"]
A Technique of Algorithm Construction on Sequences.	IEEE Trans. Software Eng.	1978	["Jayadev Misra"]
DISSECT-A Symbolic Evaluation and Program Testing System.	IEEE Trans. Software Eng.	1978	["William E. Howden"]
Even Data Bases That Lie Can Be Compromised.	IEEE Trans. Software Eng.	1978	["Richard A. DeMillo", "David P. Dobkin", "Richard J. Lipton"]
Note on a Constrained-Path Problem in Program Testing.	IEEE Trans. Software Eng.	1978	["Sukhamay Kundu"]
The Toy Language Syndrome.	IEEE Trans. Software Eng.	1978	["Barry K. Rosen"]
Control Computations and the Design of Loop Control Structures.	IEEE Trans. Software Eng.	1978	["Terrence W. Pratt"]
The Multiple Assignment Statement.	IEEE Trans. Software Eng.	1978	["David Gries"]
Informality in Program Specifications.	IEEE Trans. Software Eng.	1978	["Robert Balzer", "Neil M. Goldman", "David S. Wile"]
An Analysis of Competing Software Reliability Models.	IEEE Trans. Software Eng.	1978	["George J. Schick", "Ray W. Wolverton"]
A Comparative Study of Set Associative Memory Mapping Algorithms and Their Use for Cache and Main Memory.	IEEE Trans. Software Eng.	1978	["Alan Jay Smith"]
Performance of Storage Management in an Implementation of SNOBOL4.	IEEE Trans. Software Eng.	1978	["G. David Ripley", "Ralph E. Griswold", "David R. Hanson"]
Sorting on STAR.	IEEE Trans. Software Eng.	1978	["Harold S. Stone"]
On the Interactiave Use of a Macroprocessor to Generate Operating System Batch Streams.	IEEE Trans. Software Eng.	1978	["Robert A. Ellis"]
The Concurrency Control Mechanism of SDD-1: A System for Distributed Databases (The Fully Redundant Case).	IEEE Trans. Software Eng.	1978	["Philip A. Bernstein", "James B. Rothnie Jr.", "Nathan Goodman", "Christos H. Papadimitriou"]
Analysis of Real-Time Systems by Data Flowgraphs.	IEEE Trans. Software Eng.	1978	["Uno R. Kodres"]
Testing Software Design Modeled by Finite-State Machines.	IEEE Trans. Software Eng.	1978	["Tsun S. Chow"]
Program Complexity and Programmer Productivity.	IEEE Trans. Software Eng.	1978	["Edward T. Chen"]
Network: A Multiprocessor Program.	IEEE Trans. Software Eng.	1978	["Per Brinch Hansen"]
The Logic of Computer Programming.	IEEE Trans. Software Eng.	1978	["Zohar Manna", "Richard J. Waldinger"]
Reliable Resource Allocation Between Unreliable Processes.	IEEE Trans. Software Eng.	1978	["Santosh K. Shrivastava", "Jean-Pierre Ban\u00e2tre"]
Software Descriptions with Flow Expressions.	IEEE Trans. Software Eng.	1978	["Alan C. Shaw"]
Critical Load Factors in Two-Processor Distributed Systems.	IEEE Trans. Software Eng.	1978	["Harold S. Stone"]
Guest Editorial for the Special Collection from the Third International Conference on Software Engineering.	IEEE Trans. Software Eng.	1978	["Laszlo A. Belady"]
Kongsberg's Road to an Industrial Software Methodology.	IEEE Trans. Software Eng.	1978	["Jan T. Pedersen", "John K. Buckle"]
User-Perceived Quality of Interactive Systems.	IEEE Trans. Software Eng.	1978	["Wolfgang Dzida", "Siegfried Herda", "Wolf D. Itzfeldt"]
Introduction to the WELLMADE Design Methodology.	IEEE Trans. Software Eng.	1978	["Donald L. Boyd", "Antonio Pizzarello"]
Behavior Modeling During Software Design.	IEEE Trans. Software Eng.	1978	["William E. Riddle", "Jack C. Wileden", "John H. Sayler", "Alan R. Segal", "Allan M. Stavely"]
Theoretical and Empirical Studies of Program Testing.	IEEE Trans. Software Eng.	1978	["William E. Howden"]
Dynamic Restructuring in an Experimental Operating System.	IEEE Trans. Software Eng.	1978	["Hannes Goullon", "Rainer Isle", "Klaus-Peter L\u00f6hr"]
Guest Editorial - Software Management: We Must Find a Way.	IEEE Trans. Software Eng.	1978	["Richard E. Merwin"]
The Software Life Cycle-A Management and Technological Challenge in the Department of Defense.	IEEE Trans. Software Eng.	1978	["Barry C. De Roze", "Thomas H. Nyman"]
Corporate Level Software Management.	IEEE Trans. Software Eng.	1978	["John D. Cooper"]
Controlling the Software Life Cycle-The Project Management Task.	IEEE Trans. Software Eng.	1978	["William C. Cave", "Alan B. Salisbury"]
Software Life Cycle Management: Weapons Process Developer.	IEEE Trans. Software Eng.	1978	["Robert C. McHenry", "Claude E. Walston"]
A General Empirical Solution to the Macro Software Sizing and Estimating Problem.	IEEE Trans. Software Eng.	1978	["Lawrence H. Putnam"]
Specification and Implementation of Mutual Exclusion.	IEEE Trans. Software Eng.	1978	["Per Brinch Hansen", "J\u00f8rgen Staunstrup"]
An Application of a Method for Analysis of Cyclic Programs.	IEEE Trans. Software Eng.	1978	["Nissim Francez"]
Program Optimization Using Invariants.	IEEE Trans. Software Eng.	1978	["Shmuel Katz"]
An Optimal Approach to Fault Tolerant Software Systems Design.	IEEE Trans. Software Eng.	1978	["Thomas F. Gannon", "Stephen D. Shapiro"]
An Approach to Formal Definitions and Proofs of Programming Principles.	IEEE Trans. Software Eng.	1978	["Jayadev Misra"]
Syntactic Error Correction in Programming Languages.	IEEE Trans. Software Eng.	1978	["Kuo-Chung Tai"]
Formal Modeling of Virtual Machines.	IEEE Trans. Software Eng.	1978	["Armin B. Cremers", "Thomas N. Hibbard"]
An Analysis of "Distributed Free Space'' in an Operating and Data Management Systems Environment.	IEEE Trans. Software Eng.	1978	["Y. H. Chin"]
Towards Automatic Auditing of Records.	IEEE Trans. Software Eng.	1978	["Richard C. T. Lee", "James R. Slagle", "C. T. Mong"]
Implementation of a Generalized Critical Region Construct.	IEEE Trans. Software Eng.	1978	["Warwick S. Ford"]
Initial Report on a Lisp Programmer's Apprentice.	IEEE Trans. Software Eng.	1978	["Charles Rich", "Howard E. Shrobe"]
Capability Managers.	IEEE Trans. Software Eng.	1978	["Richard B. Kieburtz", "Abraham Silberschatz"]
Some Aspects of the Verification of Loop Computations.	IEEE Trans. Software Eng.	1978	["Jayadev Misra"]
A Model of Recoverability in Multilevel Systems.	IEEE Trans. Software Eng.	1978	["Thomas Anderson", "Peter A. Lee", "Santosh K. Shrivastava"]
Automating the Selection of Implementation Structures.	IEEE Trans. Software Eng.	1978	["Lawrence A. Rowe", "Fred M. Tonge"]
Conditions for the Equivalence of Synchronous and Asynchronous Systems.	IEEE Trans. Software Eng.	1978	["Eralp A. Akkoyunlu", "Arthur J. Bernstein", "Fred B. Schneider", "Abraham Silberschatz"]
Compile Time Memory Allocation for Parallel Processes.	IEEE Trans. Software Eng.	1978	["Gregor von Bochmann"]
Discrete Systems and Flowcharts.	IEEE Trans. Software Eng.	1978	["Uno R. Kodres"]
ASSIST-V: An Environment Simulator for IBM 360 Systems Software Development.	IEEE Trans. Software Eng.	1978	["Charles E. Hughes", "Charles P. Pfleeger"]
Database Security.	IEEE Trans. Software Eng.	1978	["George I. Davida", "David J. Linton", "C. Russel Szelag", "David L. Wells"]
Guest Editorial - Reflections on Requirements.	IEEE Trans. Software Eng.	1977	["Douglas T. Ross"]
Structured Analysis for Requirements Definition.	IEEE Trans. Software Eng.	1977	["Douglas T. Ross", "Kenneth E. Schoman Jr."]
Structured Analysis (SA): A Language for Communicating Ideas.	IEEE Trans. Software Eng.	1977	["Douglas T. Ross"]
Automated Software Engineering Through Structured Data Management.	IEEE Trans. Software Eng.	1977	["C. A. Irvine", "John W. Brackett"]
PSL/PSA: A Computer Aided Technique for Structured Documentation and Analysis of Information Processing Systems.	IEEE Trans. Software Eng.	1977	["Daniel Teichroew", "Ernest A. Hershey III"]
An Extendable Approach to Computer-Aided Software Requirements Engineering.	IEEE Trans. Software Eng.	1977	["Thomas E. Bell", "David C. Bixler", "Margaret E. Dyer"]
A Requirements Engineering Methodology for Real-Time Processing Requirements.	IEEE Trans. Software Eng.	1977	["Mack W. Alford"]
The Software Development System.	IEEE Trans. Software Eng.	1977	["Carl G. Davis", "Charles R. Vick"]
Multiprocessor Scheduling with the Aid of Network Flow Algorithms.	IEEE Trans. Software Eng.	1977	["Harold S. Stone"]
Two Methods for the Efficient Analysis of Memory Address Trace Data.	IEEE Trans. Software Eng.	1977	["Alan Jay Smith"]
Production Systems: A Notation for Defining Syntax and Translation.	IEEE Trans. Software Eng.	1977	["Henry F. Ledgard"]
Proving the Correctness of Multiprocess Programs.	IEEE Trans. Software Eng.	1977	["Leslie Lamport"]
A General, Verifiable Iterative Control Structure.	IEEE Trans. Software Eng.	1977	["J. Mack Adams"]
An Analysis of Swapping Policies in Virtual Storage Systems.	IEEE Trans. Software Eng.	1977	["We-Min Chow", "Willy W. Chiu"]
Experience with Modular Concurrent Programming.	IEEE Trans. Software Eng.	1977	["Per Brinch Hansen"]
Guest Editorial - Data Structures and Pattern Recognition.	IEEE Trans. Software Eng.	1977	["Allen Klinger"]
Interactive Pattern Recognition: A System and Data Structure.	IEEE Trans. Software Eng.	1977	["Raouf F. H. Farag"]
ESP³: A Language for Pattern Description and a System for Pattern Recognition.	IEEE Trans. Software Eng.	1977	["Linda G. Shapiro", "Robert J. Baron"]
Information Retrieval Based on Touch-Tone Encoded Alphanumeric Keys.	IEEE Trans. Software Eng.	1977	["Stuart B. Soffer", "Richard B. Friedman"]
Image Access Protocol for Image Processing Software.	IEEE Trans. Software Eng.	1977	["Robert M. Haralick"]
Constructive Methods in Program Verification.	IEEE Trans. Software Eng.	1977	["Ben Wegbreit"]
Extending Concurrent Pascal to Allow Dynamic Resource Management.	IEEE Trans. Software Eng.	1977	["Abraham Silberschatz", "Richard B. Kieburtz", "Arthur J. Bernstein"]
Use of Psychological Experimentation as an Aid to Development of a Query Language.	IEEE Trans. Software Eng.	1977	["Phyllis Reisner"]
Management of Software Development.	IEEE Trans. Software Eng.	1977	["Edmund B. Daly"]
Compiler Analysis of the Value Ranges for Variables.	IEEE Trans. Software Eng.	1977	["William H. Harrison"]
A Study of the Physical Structure of Algorithms.	IEEE Trans. Software Eng.	1977	["Stuart H. Zweben"]
Implementing a Pseudorandom Number Generator on a Minicomputer.	IEEE Trans. Software Eng.	1977	["Warren V. Camp", "T. G. Lewis"]
Correction to "An Illustration of Current Ideas on the Derivation of Correctness Proofs and Correct Programs".	IEEE Trans. Software Eng.	1977	["David Gries"]
Symbolic Testing and the DISSECT Symbolic Evaluation System.	IEEE Trans. Software Eng.	1977	["William E. Howden"]
